Statement	Count	# unique files
dataset['Title']   =   dataset['Title'].replace('Ms', 'Miss')	1	1
"dfWF[""val""]"	1	1
Xknn_test.Age.isnull().nonzero()[0]	1	1
"data_combined['FamilySize'] =  data_combined[""Parch""] + data_combined[""SibSp""] + 1"	1	1
age[['Age_Categorized_Unknowns', 'Survived']].groupby(['Age_Categorized_Unknowns'], as_index=False).mean().sort_values(by='Age_Categorized_Unknowns', ascending=True)	1	1
df['age'] = pd.cut(df.age, bins, labels=group_names)	1	1
df.loc[df['Age'] > 56, 'AgeGroup'] = 3	1	1
train[['SibSp','Survived']].groupby(['SibSp'],as_index=False).mean().sort_values(by='Survived',ascending=False)	1	1
"combined.loc[f_member,""Sex""] == ""male"":"	1	1
dataset['Sex_Code']=label.fit_transform(dataset['Sex'])	1	1
df['NameTitleCat'] = df.NameTitle.map(TitleMap).astype(int)	1	1
df['Pclass'] = df['Pclass'].astype('category')	1	1
"train_df[""Title""] = titles"	1	1
classifiers.append(LinearSVC(random_state = 0))	1	1
died_data['Survived'].loc[died_data['Pclass']==3]	1	1
df.Age_bin.fillna(df.Age_bin.mean() , inplace=True)	1	1
stacked_models_df['rf'] = clf.predict(x_train)	1	1
"_df.loc[  1197,""group_id""] = 149.0"	1	1
data_full['Age']	1	1
titanic_train.join(pclass_dummies_titanic)	1	1
training_data[['Sex','Age', 'Survived']].groupby('Age').mean()	1	1
pdModelos.confM[0]/pdModelos.confM[0].sum(axis=1)[:,  np.newaxis],	1	1
"test[""Cabin_type""] = test[""Cabin_type""].fillna(""Unknown"")"	1	1
train_df.drop(['EmbarkedFill', 'Title'], axis=1)	1	1
df_train['FamilyBool'] = (df_train['SibSp'] > 0) | (df_train['Parch'] > 0)	1	1
full_df['AgeIsNull'] = pd.isnull(full_df.Age).astype(int)	1	1
"df[""Age""] = df[""Age""].astype('int')"	1	1
"submission.to_csv(""solution_logit.csv"", index=False)"	1	1
"train[""Pclass""].hist()"	1	1
df_full['Age'].fillna(df_full['Age'].median(), inplace=True)	1	1
"df_train[""age_group""]=pd.cut(df_train[""Age""],bins)"	1	1
predictions.round()	1	1
train['Age'][i] = train['Age'].mean()	1	1
"ans.to_csv(""submit_rf.csv"", index = False)"	1	1
"missing_values.sort_values(by = ""Count"", ascending = False)"	1	1
combine.describe(include=['O'])	1	1
train['AgeCategory'] = train['Age'].apply(get_age_categories)	1	1
df3_train.drop('Survived', axis=1)	1	1
combine_df['Title'] = combine_df['Title'].replace(['the Countess','Mme','Lady','Dr'], 'Mrs')	1	1
df['YA'] = np.where((df['Age']>5) & (df['Age']<=15), 1, 0)	1	1
titanic['Title'] = titanic[['Title', 'Age']].apply(girls_title, axis=1)	1	1
tr['Title'] =tr['Title'].replace('the Countess',3)	1	1
full.drop(['Sibling_Spouse','Parent_Children'], axis=1, inplace=True)	1	1
"holdout[""Cabin_type""] = holdout[""Cabin_type""].fillna(""Unknown"")"	1	1
df[['Fare','Pclass','Survived']].corr()	1	1
"big['XWho'][big['TName'] == i] = ""High."""	1	1
WholeDataSet['Fare'] = WholeDataSet['Fare'].fillna(WholeDataSet.Fare.median()) # use the average fare is good enough	1	1
newDf.dropna(axis=1, how='any')	1	1
model_num.add(Dense(64, activation='relu', input_shape=(4,)))	1	1
test['family_size']=test['SibSp']+ test['Parch'] + 1	1	1
train_df_X['Age']= train_df_X['Age'].interpolate()	1	1
dataset[['IsAlone', 'Survived']].groupby(['IsAlone'], as_index=False).mean()	1	1
predictions['NaiveBayes_Gaussian']=accuracy_NB_GM*100	1	1
full.drop('PassengerId', axis=1, inplace=True)	1	1
test_data['Title'] = test_data.Name.map( lambda x: x.split(',')[1].split( '.' )[0].strip())	1	1
dataset['Cabin_B'] = dataset['Cabin'].map(lambda s: 1 if s == 6 else 0)	1	1
test_copy.loc[test_copy['SibSp'] == 0, 'SibSp_Category'] = 0	1	1
train.groupby('Survived').Age.value_counts().unstack()	1	1
dataset['Name'] = dataset['Name'].replace('Mlle', 'Miss')	1	1
axes[1].set_title('Survival Rate vs Embarked')	1	1
row['Title'] in rare_title:	1	1
"train['Embarked'] = train['Embarked'].fillna(value=""S"")"	1	1
test['Title']=test['Name'].map(lambda x: substrings_in_string(str(x), title_list))	1	1
combined.sample()	1	1
y_train.shape[:]	1	1
test.drop('Name',axis=1)	1	1
train[['Parch','Survived']].groupby('Parch',as_index=False).mean().sort_values(by='Survived',ascending=False)	1	1
submission_df.to_csv('basic_random_forest.csv', index=False)	1	1
tr['Title'] =tr['Title'].replace('Miss',3)	1	1
"svc_solution.to_csv(""svc_solution_gradient.csv"", index_label = [""PassengerId""])"	1	1
df['big_family'] = df['family_size'].apply(lambda size: 1 if size>=7 else 0)	1	1
combined_data.apply(lambda x: sum(x.isnull()))	1	1
dataset['Title'] = dataset['Title'].replace(['Capt','Major','Col'],'Military')	1	1
comb_data['Sex'] = np.where(comb_data['Sex']=='male', 'Male', 'Female')	1	1
testdata.ix[(testdata.Age >= 25) & (testdata.Age < 51), 'AgeCategory'] = 3	1	1
test['Embarked'][test['Embarked']=='Q']=2	1	1
sns.boxplot(y='Fare',x='Survived',data=train,ax=ax2)	1	1
"train[""Cabin""][train[""Cabin""] == ""T""] = 7"	1	1
train.SibSp.astype(str)	1	1
test.groupby('Cabin')['Pclass'].count()	1	1
misclassified.append(train_labels[test_index][pred != train_labels[test_index]].index)	1	1
test_data['Famly'] = test_data.apply(lambda x:0  if((x['SibSp'] + x['Parch']==0))  else (1 if((x['SibSp'] + x['Parch']<4))  else 2)  , axis=1)	1	1
train3_df.iloc[:,1:].values	1	1
train['Pclass2'] = train['Pclass']	1	1
Titanic_Master.Fare.isnull().any()	1	1
X.dropna(subset=features_to_check)	1	1
training_df.filter(key_features)	1	1
combined.loc[ combined['Age'] > 64, 'Age'] = 4	1	1
all_data.Embarked.fillna(all_data.Embarked.mode()[0],)	1	1
"test[""Age""].median()"	1	1
test.loc[test['CabinN3'] == 999, 'hasCabin3'] = 0	1	1
train_p['Age_new'].hist()	1	1
trainPCA.copy()	1	1
test_df.loc[test_df.Title == 'Mme', 'Title'] = 'Mrs'	1	1
S['New_Grade'] = S['Grade'] .map({'Ex':4,'Gd':3,'Ag':2,'Po':1})	1	1
train.Embarked.isna().value_counts()	1	1
test_X.dropna(axis=0)	1	1
"logistic_submit_dataframe[""PassengerId""] = titanic_test_dataframe[""PassengerId""].copy()"	1	1
df_train.drop(['Fare', 'FamilySize', 'FarePPBin', 'FarePP'], axis=1)	1	1
train_df.drop(['PassengerId','Name','Ticket'], axis = 1)	1	1
d_res_rf.loc[index_selection_rf,['estimator','params','val_score','mean_test_score','mean_train_score','val_F_score']]	1	1
"data.loc[train[""Fare""] == 0, ""Fare""] = None"	1	1
df['CabinCategory'] = pd.Categorical.from_array(df.Cabin.fillna('0').apply(lambda x:x[0])).codes	1	1
family_ticket_share_df.loc[1,1] = np.nan	1	1
"train.join(pd.get_dummies(train[""Embarked""]))"	1	1
combined_df[['Sex','Age']].groupby(by='Sex').median()	1	1
df.to_csv('submission.csv', encoding='utf-8', mode = 'w', index=False)	1	1
df1['Sex'].value_counts().plot.bar(color='g')	1	1
"data_df[""Sex""] = data_df[""Sex""].replace(""male"", 0).replace(""female"", 1)"	1	1
train_p['Family'].loc[train_p['Family'] == 0] = 0	1	1
"final_test.drop(""Survived"", axis = 1)"	1	1
df.loc[idx_ok, ['Age', 'Parch', 'SibSp', 'Sex']].values	1	1
"train[""Cabin""] = (train[""Cabin""].notnull().astype('int'))"	1	1
train_data[['FamilySize', 'Survived']].groupby(['FamilySize'], as_index=False).mean()	1	1
titanic['Embarked'].fillna(value = 'S', inplace = True)	1	1
test_df_clean.isnull().sum()	1	1
train3_df.head(10)	1	1
y_pred[['PassengerId', 'Survived']]	1	1
train_X['Embarked'].isnull().sum()	1	1
titanic_df['Family'] =  titanic_df['Parch'] + titanic_df['SibSp']	1	1
x_test['Embarked'] = embarked_encoder.fit_transform(x_test['Embarked'])	1	1
test[['Pclass','Sex','Age','Parch','SibSp','Embarked']].copy()	1	1
training_examples.copy()	1	1
"traindata[""title""] = traindata[""title""].fillna(5)"	1	1
train['source'] = 'train'	1	1
col_name.append(c)	1	1
titanic.loc[:,i]=titanic.loc[:,i].round()	1	1
data_to_submit.to_csv('neuralNet.csv', index = False)	1	1
"train.loc[(train[""Pclass""]==1)&(train[""Survived""]==0), ""Age""]"	1	1
cat_pipe.append(('Deck', Deck_add()))	1	1
"data.loc[data[""Age""] > 18, ""Child""] = 1 # Adult"	1	1
train_data['Embarked'].fillna('N', inplace=True)	1	1
df.loc[df['Age']<13]	1	1
np.round(train_pred).astype(int)	1	1
dataset.loc[(dataset['Fare'] > 40) & (dataset['Fare'] <= 80), 'Fare'] = 3	1	1
train['Singleton'] = train['FamilySize'].map(lambda s: 1 if s == 1 else 0)	1	1
df_train.drop('Embarked',axis=1)	1	1
values.any():	1	1
tr['Deck'] =tr['Deck'].replace('A',1)	1	1
dataframe['Name']	1	1
train_df.loc[(train_df.Cabin.isnull())&(train_df.Initial=='Miss'),'Cabin']='E101'	1	1
known_data.head()	1	1
df['Age_Group'] = labels	1	1
"solution.to_csv(""log_sol.csv"", index = False)"	1	1
"train.loc[train[""Sex""]==""female"",""Sex""]=1"	1	1
train.Survived.astype('category', ordered=False)	1	1
"copyTest_df[""Embarked""].reshape(-1,1)"	1	1
test.drop(['Fare'],axis=1,inplace=True)#dropping Fare because it does not contribute and has missing values	1	1
test_dataset.describe()	1	1
data['TktNum'] = pd.Series(TktNum)	1	1
train.loc[(train['Fare']>15)&(train['Fare']<=31),'Fare_cat']=2	1	1
res.to_csv('result')	1	1
"models.append((""KNN"", KNeighborsClassifier))"	1	1
analysis_df.loc[input_df.index]	1	1
np.where(embarked=='Q', 1, embarked)	1	1
data.parent_alone.loc[data.PassengerId==680] = 0	1	1
df['Name'].copy()	1	1
"titanic_test_dataframe.loc[row_indices, ""Fare""] = fare_median"	1	1
test_df1['PassengerId']	1	1
t.fillna(t.mean())	1	1
np.max(training_time)	1	1
"test[""Deck""] = test[""Deck""].astype(""int"")"	1	1
test_mod.Fare.describe()	1	1
dataset.loc[(dataset['Fare']>30)&(dataset['Fare']<=100), 'Fare']=2,	1	1
train_raw.Fare.hist(density = True)	1	1
"titanic_df[""sex""].unique()"	1	1
"fpr[""macro""], tpr[""macro""],"	1	1
"test_df.loc[test_df[""Title""] == ""Jonkheer"", ""Title""] = 'Rare Title'"	1	1
train.loc[train['Cabin'].str.len() <= 4.0, 'CabinN1'] = train['Cabin'].astype(str).str[1:]	1	1
train.loc[(train['Family']<4)&(train['Family']>1),'Family']=1	1	1
X_train.loc[:,selector.support_]	1	1
data_test.sample(3)	1	1
in ['Capt','Col','Don' ,'Dr' ,'Major','Rev' ,'Sir']:	1	1
imputer.transform(X_validation)	1	1
df_train['Embarked'] = df_train['Embarked'].map( {'S': 0, 'C': 1, 'Q': 2} ).astype(int)	1	1
"train_data[""Fare""].std()"	1	1
cv['test_f1_score'].mean(),	1	1
train.drop(['Ticket'],axis=1,inplace=True)	1	1
results2.to_csv('SUBMISSION22.CSV', index = False)	1	1
"models.append((""AdaBoostClassifier"", AdaBoostClassifier))"	1	1
test.loc[(test['Parch'] != 0), 'Alone'] = 0	1	1
acc_df.sort_values('Accuracy',ascending = 0)	1	1
df.shape[0], df[df.Survived==1].shape[0]	1	1
"df[""Name""].str.split("","", expand = True) #with expand i creates a dataframe not a series"	1	1
df.loc[df.Age.isnull(), 'Age' ] = Age_predict	1	1
np.where(test_Y > 0.5, 1, 0)	1	1
test_df.drop('passengerid', axis=1).copy()	1	1
confused_mat[0][0]	1	1
titanicTrain_X.drop('Survived', axis=1)	1	1
titanic_train_data['Name'].apply(titleMrs)	1	1
family_df.loc[family_df.FamilySize==1,'FamilyLabel'] = 'Single'	1	1
all_data.loc[ all_data['Fare'] > 31, 'Fare'] = 3	1	1
test_df['Old_Female'] = (test_df['Age']>50)&(test_df['Sex']=='female')	1	1
dt.values	1	1
"train.loc[train[""Embarked""].isnull(),""Embarked""]  = train[""Embarked""].mode()[0]"	1	1
titanic_train_data['Fare'].iplot(kind='hist', bins=30)	1	1
"title_by_sex[""Male""] = full[full[""Sex""] == 0][""Title""].value_counts()"	1	1
df_features['Ticket'] = df_features['Ticket'].apply(lambda x: dict_tickets[x] if x in dict_tickets.keys() else 0)	1	1
titanic_train_dataset.loc[titanic_train_dataset['FamilySize'] == 1, 'IsAlone'] = 1	1	1
np.dot(W1,X) + b1	1	1
np.sum(ans==MLP_pred)/len(dtest)	1	1
test['Pclass'] = test.Pclass.astype(float)	1	1
Xdf.loc[(Xdf['Age'] > 48) & (Xdf['Age'] <= 64), 'Age'] = 3	1	1
train_df['Embarked'] = train_df['Embarked'].astype('object')	1	1
train_1.describe()	1	1
df.Age.fillna(median_age, inplace=True)	1	1
test_input.drop('Embarked',axis=1,inplace=True)	1	1
testOrg['AgeGroup'] = '0'	1	1
test_x.select_dtypes(['object'])	1	1
df.Fare.max()	1	1
raw_data['Title'] = raw_data['Title'].replace('Ms', 'Miss')	1	1
df_train.drop('Target', axis=1)	1	1
train_1.drop(['SibSp','Parch'], axis = 1,inplace = True)	1	1
data['Title'] = data.Name.str.extract('([A-Za-z]+)\.', expand = False)	1	1
titanic_train['Fare']=titanic_train['Fare'].astype(int)	1	1
ax[0][0].set_title('Survivors')	1	1
df.iloc[:,1:].values	1	1
test['family_size'] = 1 + test['SibSp'] + test['Parch']	1	1
imputer.transform(df_num)	1	1
titanic_train_org.describe(include='all')	1	1
item['param_values']:	1	1
"test_ori[""Title""]=(test_ori[""Name""].str.split(', ').str[1]).str.split('. ').str[0]"	1	1
dataset['Age'] = scaler_age.fit_transform(np.array(dataset['Age']).reshape(-1, 1))	1	1
sub_rf['Survived'] = pred_all_rf	1	1
train.join(d_t)	1	1
test_data_only_first_class_female_Cherbourg.ix[~(test_data_only_first_class_female_Cherbourg['Age'] > age)]	1	1
ticketgrouptrain.rename(columns = {0: 'Count'}, inplace=True)	1	1
train['Title']=train['Title'].replace('Ms','Miss',regex=True)	1	1
train.loc[(train['AgeModified']>70) & (train['AgeModified']<=80),'AgeCategorical'] = 7	1	1
pd.isnull(test2['Fare'][x]):	1	1
train.groupby('Title')['Age'].transform('median')	1	1
train.values[:,0]	1	1
train_dataset.Age.astype(int)	1	1
data.CabinCode.fillna('U',inplace=True)	1	1
np.append(testfeatures.toarray(), feature1, 1)	1	1
titanic_train_df['Title'] = titanic_train_df['Title'].replace('Sir', 'Rare')	1	1
train['age_quantile'].value_counts().sort_index()	1	1
"train[""Title""] = train[""Title""].astype(int)"	1	1
x.set_value(row.Index,'FP_Died',len(f[f.Survived==0]))	1	1
feature_importances.sort_values()	1	1
X.loc[X['Name'].str.contains('Mr. ')]	1	1
test['FemaleTitle'] = 0	1	1
train_df[['Pclass','Survived']].groupby(['Pclass'],as_index=False).mean()	1	1
new_output.head(10)	1	1
bin_deck.transform(raw_test['Deck'])	1	1
svc_classifiers.cv_results_['std_test_score'][svc_classifiers.best_index_],	1	1
data.Personal_Titles_Miss.astype(np.uint8)	1	1
train['Deck'] = train['Deck'].astype(int)	1	1
"test[""Survived""] = vot.predict(test_data_X_sd)"	1	1
y_pred_submission['PassengerId'] = titanic_test_dataset['PassengerId']	1	1
mask1.sum()==0 and mask2.sum()==0 :	1	1
female['Age'].replace(np.nan,27.9,inplace= True)	1	1
X['Age'].std()	1	1
combined_One_Hot_Cat['Male'] = combined['Sex']	1	1
df['CabinLocation'] = df['Cabin'].fillna(' ').apply(get_cabin_location)	1	1
"train[[""Pclass"",""Survived""]]"	1	1
"train_data.drop([""PassengerId"", ""Survived"", ""Name"", ""Age"", ""Ticket"", ""Cabin""], axis=1)"	1	1
data.groupby('NameTitle')['Age'].mean()	1	1
train_df.drop(['Lastname'], axis=1)	1	1
data[0:891]	1	1
df_full['Title'] = df_full['Title'].replace('Mlle', 'Miss')	1	1
"np.where(dataset[""Embarked""]==""S"",1,0)"	1	1
"data[""Title""].value_counts().index"	1	1
imputed[ 'Fare' ] = All.Fare.fillna( All.Fare.mean() )	1	1
"titanic_train.loc[titanic_train[""Embarked""] == 'C',""Embarked""] = 1"	1	1
df3['Sex'] = sex	1	1
"submission.to_csv(""titanic_predict_xgb.csv"", index=False)"	1	1
SibSp_data.sum()	1	1
titanic_df['LargeF'] = titanic_df['Family'].map(lambda s: 1 if s >= 5 else 0)	1	1
ds_train['Title'].replace(['Don','Dona', 'Rev', 'Dr', 'Major', 'Lady', 'Sir', 'Col', 'Capt', 'the Countess', 'Jonkheer'], 'Special', inplace=True, regex=True)	1	1
df.drop(drop_columns, 1)	1	1
df_imp.iloc[:,[0,3,4,5,6,157]].corr()	1	1
df.loc[row,col] = metrics.accuracy_score(data.loc[:,row],data.loc[:,col]).astype(float)	1	1
submision.to_csv('Titanic submision.csv')	1	1
"dataset[""Familysize""] = dataset[""SibSp""] + dataset[""Parch""]"	1	1
df_train['Survived'].value_counts().plot(kind='bar')	1	1
"Test[""Cabin""]=Test[""Cabin""].fillna(""U"")"	1	1
submission.to_csv(output, index=False)	1	1
"holdout[[""SibSp"",""Parch""]].sum(axis=1)"	1	1
train_df['SX'],S=train_df['Sex'].factorize()	1	1
train.loc[train['Fare']>50].Survived.mean() #68% survival rate Expensive Tickets	1	1
test_df_log_transformed['Family'] =  test_df_log_transformed['SibSp'] +  test_df_log_transformed['Parch']	1	1
test['Fare'].fillna(test.groupby('Pclass')['Fare'].transform('median'), inplace=True)	1	1
dataframe['Age'].isnull().sum() # Counts the number of nan values	1	1
"data.sort_values(by=""unique values"", ascending=False)"	1	1
train_df.drop('FareBand',axis=1)	1	1
AgeNotNull['Age'].plot.kde()	1	1
test_no_age['Age'] = test_predictions	1	1
df['Age'] = df['Age'].apply(lambda a: df['Age'].median() if math.isnan(a) else a)	1	1
df.loc[df['Age']<1,'isInfant']= 1	1	1
oneHot_train['Survived']	1	1
full_data.groupby(['Sex', 'Pclass', 'Title'])	1	1
transformed_df.describe()	1	1
"df_train[""cab""].fillna(value=""z"",inplace=True)"	1	1
result.to_csv('randomforest-age-parch-sibsp-sex.csv', index=False)	1	1
"train[""Fare""] = train[""Fare""].fillna(train[""Fare""].median())"	1	1
"pd.pivot_table(train,index=[""Survived"", ""Sex""], values=[ ""Unit""],aggfunc=np.sum)"	1	1
train_df.loc[train_df['Survived']==1]	1	1
pred_table_lr_1_test['Pred'] = pred_table_lr_1_test['Prob'].map(lambda x: 1 if x > 0.5 else 0)	1	1
testingdata.head()	1	1
"test[""Deck""].cat.categories = [0,1,2,3,4,5,6,7]"	1	1
"df_titanic['Pclass'] == df_titanic.iloc[age][""Pclass""]"	1	1
"test.loc[i, ""SibSp""] + test.loc[i, ""Parch""] == 0:"	1	1
"data[""Age""],"	1	1
"aa.loc[:,1].str.split(""."", expand = True)"	1	1
new_age['Age'] = train_df.Age.fillna(train_df.Age.mean())	1	1
"test_data_1.loc[((test_data_1.Parch > 0) & (test_data_1.Title_Miss == 0) & (test_data_1.Sex_male == 0) & (test_data_1.Child_col == ""Adult"")),""Mother_col""] = ""Mother"""	1	1
df_train.isnull().sum()  ##age,cabin,embarked has null values	1	1
y.head(2)       # Header of the Target Variable (y)	1	1
dft.rename(columns={'gender':'Sex'},inplace=True)	1	1
classifier_.add(Dense(units = 1, kernel_initializer = 'random_uniform', activation = 'sigmoid'))	1	1
df2['is_class3'] = [1 if i == 3 else 0 for i in df2.Pclass]	1	1
cabin[0]=='C' and int(cabin[1:4])<=46	1	1
df_test.drop(['Name', 'Ticket', 'Cabin', 'PassengerId', 'Embarked'], axis=1, inplace=True)	1	1
train_df.head(200)	1	1
train[['Pclass', 'Title', 'Sex', 'Age1', 'family_size', 'fare1', 'Embarked']]	1	1
df_test['Initial'] = df_test['Initial'].map({'Master': 0, 'Miss': 1, 'Mr': 2, 'Mrs': 3 , 'Honorable' : 4})	1	1
"processed_features[""FamilySize""] = (processed_features[""FamilySize""] - processed_features[""FamilySize""].min()) / (processed_features[""FamilySize""].max() - processed_features[""FamilySize""].min())"	1	1
combine['Embarked'] = combine.Embarked.astype('int')	1	1
X.drop('Cabin',inplace=True,axis=1)	1	1
df['Title'] =  df.Name.map(lambda x : GetTitle(x))	1	1
"train[""title""] = [i.replace('Rev', 'rare') for i in train.title]"	1	1
not_recorded_titles.append(name)	1	1
df.pivot_table(values = 'Survived', index = 'Parch').Survived.plot.bar()	1	1
"R[""percentage""]=R[""sum""]/R[""count""]"	1	1
dataset.iloc[:, 0:1].values	1	1
"DataFile['Last_Name'] = DataFile['Name'].apply(lambda x: str.split(x, "","")[0])"	1	1
titanic_train_data.drop(['Cabin'],axis =1 ,inplace =True)	1	1
titanic_train['Fare'] = titanic_train['FareBand']	1	1
"sns.boxplot(x=""target_name"", y=column, data=train_data, ax=plt.subplot(322));"	1	1
train_df[['Embarked', 'Sex', 'Name']].groupby(['Embarked', 'Sex']).count()	1	1
combine.loc[(combine['Age'] > 32) & (combine['Age'] <= 48), 'Age'] = 2	1	1
train_d[['Parch','Survived']].groupby(['Parch'],as_index=False).mean().sort_values(by='Survived',ascending=False)	1	1
together['isalone'] = together.apply(set_is_alone, axis=1)	1	1
data.Embarked_Q.astype(np.uint8)	1	1
full.loc[full['Survived'].notna(),['FamilySize','Survived']].groupby('FamilySize').agg('mean')	1	1
raw_train['LogFare'].hist(bins=100, normed=True, alpha=0.5, color='yellow')	1	1
train.drop(cols,axis=1)	1	1
"comb_data[""PassengerId""] = comb_data[""PassengerId""].astype(str)"	1	1
data['Ticket'] = encoder.fit_transform(data['Ticket'])	1	1
test_df.Fare.isnull()	1	1
best['learning_rate'],	1	1
df['Age'] = df['Age'].interpolate()	1	1
pina_submission.to_csv('submission.csv', index=False)	1	1
