Statement	Count	# unique files
"meanAge = mean(Features[, ""Age""], na.rm=TRUE) #29.69"	1	1
"test$Age[is.na(test$Age)&test$Name==""Mr.""]<-mrage"	1	1
table(train$Title[which(is.na(train$Age))])	1	1
knn_train$Title <- factor(knn_train$Title, labels = c(1:5))	1	1
y_pred = ifelse(y_pred >= 0.5,1,0)	1	1
"test <- data.table(read.csv(""../input/test.csv""))"	1	1
total$FsizeD[total$Fsize == 1] <- 'NoDep'	1	1
1:struct[length(struct)]	1	1
titanic[a3,]	1	1
node.in<-which(x.names==all.in)	1	1
colSums(is.na(data))	1	1
full$Title <- sub(' ', '', full$Title)	1	1
"chisq.test(table(Age_impute$Survived, Age_impute$Agegroup4, useNA = ""ifany""))"	1	1
train$Age[is.na(train$Age)] <- predict(predicted_train_age, train[is.na(train$Age),])	1	1
sapply(test.raw, function(x) {any(is.na(x))})	1	1
x.names<-all.names[grep('Input',all.names$unitName),'unitName']	1	1
length(mod.in$model.list$response)	1	1
final<-cbind(test_data$PassengerId,predTwo)	1	1
full[is.na(full$age), ]$age <- full[is.na(full$age), ]$medians	1	1
"write.csv(test[,c(""PassengerId"",""Survived"")], file = 'submission.csv', row.names = F)"	1	1
Age_impute$Agegroup1<-cut(Age_impute$Age, seq(0,80,20), labels=c(1:4))	1	1
"score <- data.frame(Survived = predict(analysis, newdata = my.test.data, type = ""response""))"	1	1
"sum(dat_all[dat_all$with_fam==0 & dat_all$cat==""train"", ""Survived""])/"	1	1
test.nn[, as.character(min.max$variable) := NULL]	1	1
MissingAge$Title != 'Master', DCabins,	1	1
data$Title[data$Title == 'Mlle']        <- 'Miss'	1	1
full[full$cabin_deck %in% c('B', 'D', 'E'), ]$cabin_deck <- 'BDE'	1	1
"raw_train <- read.csv(file=""../input/train.csv"", header=TRUE, sep="","", na.strings=c("""")) # 891 reg"	1	1
"excludedVar <- c(""PassengerId"", ""Name"", ""Ticket"", ""Cabin"", ""Embarked"")"	1	1
"length(full$Embarked[full$Embarked==""""])"	1	1
"names.split2 <- strsplit(names.rest, split = ""\\."")"	1	1
train$istest<-FALSE	1	1
data[is.na(data[,'deck']),'deck']=names(which.max(table(na.omit(data[,'deck']))))	1	1
full$Survived [full$Survived == '1'] <- 'Survived'	1	1
"miss <- data.combined[which(data.combined$title == ""Miss.""),]"	1	1
combined$Status[combined$Age < 18] <- 'Child'	1	1
tst_m$Age_comp_MICE = tst_imp$Age	1	1
summary(naiveBayesModel)	1	1
sd(trn_m[complete.cases(trn_m[,c('Age')]),c('Age')])	1	1
"full[, LastName := sapply(Name, function(x) {strsplit(x,"", "")[[1]][2]})]"	1	1
combine[is.na(combine$fare.fill),]$fare.fill<-median(combine[combine$Pclass==combine[is.na(combine$fare.fill),]$Pclass,]$fare.fill,na.rm=TRUE)	1	1
"names.split <- strsplit(full.names, split = "", "")"	1	1
"t.train <- sapply(t.train, function(x) {ifelse(x == """", NA, x)}, simplify = FALSE)"	1	1
which(is.na(full$Embarked)==TRUE)	1	1
"full[is.na(full$Cabin), ]$cabin_deck <- ""unknown"""	1	1
full[Category %in% c('train', 'cv'), RpartSurvived2 := predict(rpart_mdl2, full[Category %in% c('train', 'cv')], na.action=na.pass)]	1	1
cols<-rep(pos.col,length(wts))	1	1
"head(data[c(""FamilyName"", ""Sector"")])"	1	1
database_test <- database_test[c(2,4,5,6,7,9,11)]	1	1
titanic$Title <- sapply(titanic$Name, FUN=function(x) {strsplit(x, split='[,.]')[[1]][2]})	1	1
sum(is.na(my_df$Age))	1	1
cTrain$lFareRange <- as.factor(cTrain$lFareRange)	1	1
full$Family_size_ratio<-as.factor(full$Family_size_ratio)	1	1
"compareAttribs <- c(""Pclass"", ""Fsize"", ""Ticket"", ""Fare"", ""Embarked"")"	1	1
tuneGrid = data.frame(.mtry = 7),	1	1
"combined.df$TitleGroup[which(combined.df$Title %in% c(""Rev""))] <- ""MrRev"""	1	1
Cabin_Deck_i2 = factor(Cabin_Deck_i2, levels = levels(train$Cabin_Deck_i2)),	1	1
"full[full$title == ""Mlle"", ]$title <- ""Miss"""	1	1
p<-predict(model,newdata = subset(test),select=c(2,3,4,5,6,7,8),type = 'response')	1	1
geom_hline(yintercept = mean(train$Survived), colour = cbPalette[4], linetype = 2) +	1	1
knn_train$familySize <- factor(knn_train$familySize, labels = c(1:3))	1	1
"survived.interactions = c(""Sexmale:Age"", ""Pclass3:Age"", ""Sexmale:Fare"", ""Pclass3:Fare"", ""Age:Fare"", ""Pclass3:EmbarkedS"", ""Sexmale:EmbarkedS"", ""Fare:EmbarkedS"")"	1	1
coord_flip()+scale_x_reverse(breaks=c(1:11))+theme_light()	1	1
data$Deck <- sapply(data$Cabin, function(x) strsplit(x, NULL)[[1]][1])	1	1
age_compare[8,] = c('Test', 'Filled by Mean', mean(tst_m$Age_comp_FM), sd(tst_m$Age_comp_FM))	1	1
print('Age missing')	1	1
"train[, Cabin := factor(gsub("" "", """", Cabin))]"	1	1
obj$scaling,	1	1
table(combi$TitleCat)	1	1
confusion_matrix_train <- table(train$Survived, (Prediction > 0.5))	1	1
train_full$Age[is.na(train_full$Age)]=121	1	1
submission$Survived <- predict(rf_model,test_model)	1	1
"trainset$Survived[trainset$Survived==1]<-""Survived"""	1	1
nn.pred = function(Xtrain, Ytrain, Xtest, Ytest, negative, hidden, threshold, linear.output, cutoff)	1	1
print('Cabin/Deck missing')	1	1
full[is.na(Age), NewAge := sample(na.omit(full$Age), sum(is.na(full$Age)))]	1	1
rare_title<-c('Dona','Lady','the Countess','Capt','Col','Don','Dr','Major','Rev','Sir','Jonkheer')	1	1
"mean.mr <- mean(train$Age[train$Title == ""Mr."" & !is.na(train$Age)])"	1	1
prop.table( table( full$IsChild, full$Survived ) )	1	1
table(full_data$FareRange)	1	1
full[Category == 'cv', sum(RpartSurvived == Survived)/length(Survived)]	1	1
train_summary = train[, list(FirstQuart=quantile(Survived, 0.25), Mean=mean(Survived), ThirdQuart=quantile(Survived, 0.75)), by=Regressor]	1	1
traindsn = subset(prod, splitvar == TRUE)	1	1
full$quote[full$PassengerId == tmp$PassengerId[j]] <- quote	1	1
filter(combined, is.na(Embarked))	1	1
trn_m$FamilySize = trn_m$SibSp + trn_m$Parch +1	1	1
out <- resamples(list(SVM = svm.fit, RF = rf.fit, GBM = gbm.fit, Log = log.fit))	1	1
ind<-sample(1:nrow(train_clean),0.85*nrow(train_clean))	1	1
full$Age[is.na(full$Age)] <- predict(predicted_age, full[is.na(full$Age),])	1	1
table(train$Title)	1	1
ntbt_randomForest(as.factor(survived) ~ ., mtry = 3, ntree = 5000)	1	1
y_pred = predict(classifier, newdata = as.matrix(testing[-8]))	1	1
"hist(val_m$Age_comp_FM, freq= FALSE, main = ""Validation Data: Age via Mean"", ylim = c(0,0.045))"	1	1
"cat(""Files in input folder...\n"")"	1	1
dt_model$finalModel	1	1
table(full$Embarked,full$Survived)	1	1
mutate(Survived = round(predict(Titanic_model, Titanic_test))) %>%	1	1
class = factor(c('1st class', '2nd class', '3rd class')),	1	1
data$Age[is.na(data$Age)]<-mean(data$Age,na.rm = T)	1	1
tmp$'Actual Outcome' <- as.character(tmp$'Actual Outcome')	1	1
which(fullComb$Embarked == '')	1	1
clnTst <- suppressWarnings(sapply(data.frame(MLtest[, -16]),as.numeric))	1	1
full_data[c(62, 830), 'Fare']	1	1
famIDs <- data.frame(table(fullComb$FamilyID))	1	1
train$Age[is.na(train$Age)]=sample(train$Age[!is.na(train$Age)],177)	1	1
counts <- table(train$Survived, train$Sex)	1	1
full_data$FareRange[full_data$Fare <20 & full_data$Fare >= 10] <- 'bw10and20'	1	1
tot$Pclass<-as.factor(tot$Pclass)	1	1
full[full$cabin_deck %in% c('A', 'G', 'T'), ]$cabin_deck <- 'AGT'	1	1
combine$Parch<-as.numeric(as.character(combine$Parch))	1	1
summary(first_lm_)	1	1
test.nn[, rescale.Pclass3.Fare := rescale(Pclass3.Fare, to = c(0, 1), from = range(train$Pclass3.Fare))]	1	1
print(weights)	1	1
full$Fare[c(1044)] = 8.05	1	1
total$FsizeD[total$Fsize >= 5] <- 'MDep'	1	1
clean_train$Sex <- as.factor(clean_train$Sex)	1	1
round(prop.table(table(train2$Sex, train2$Survived),margin = 1),2)	1	1
allData <- bind_rows(training, testing)	1	1
submission <- data.frame(PassengerId = testdata$PassengerId, Survived = prediction)	1	1
full$FamilyID <- as.factor(full$FamilyID)	1	1
train_tbl_with_age <- mutate(train_tbl_with_age, Age_Bin_Order = ifelse(Age < 3, 1, ifelse(Age < 13, 2, ifelse(Age < 19, 3, ifelse(Age < 26, 4, ifelse(Age < 41, 5, ifelse(Age < 60, 6, 7)))))))	1	1
val_m$HasFamily <- factor(ifelse(val_m$FamilySize == 1, c(0), c(1)))	1	1
age[age_na_rows] = sample(ages, length(age_na_rows))	1	1
wts<-c(inps,melt(outs)$value)	1	1
doe$mtry[i],	1	1
full$Alone[full$Fsize == 1] = 1	1	1
df_train$Embarked[is.na(df_train$Embarked)] <- names(sort(table(df_train$Embarked),decreasing=TRUE)[1])	1	1
combined  <- bind_rows(train, test) # bind training & test data	1	1
ensemble_predict$NB = as.numeric(ensemble_predict$NB)	1	1
"train <- read.csv(""../input/train.csv"", stringsAsFactors = FALSE, na.strings=c("""",""NA""))"	1	1
"test <- read.table(""../input/test.csv"", header = T, sep = "","", stringsAsFactors = F)"	1	1
dim(datamerging)	1	1
sapply(data, function(y) sum(length(which(is.na(y)))))	1	1
titanic2$Fare2[titanic2$Fare < 10] <- '<10'	1	1
"missing.types <- c(""NA"", """")"	1	1
sum(Titanic_train$Pclass == 'Upper' & Titanic_train$Survived == 1) / sum(Titanic_train$Pclass == 'Upper')	1	1
summary(data.train)	1	1
table(tree = train_party, real = titanic$survived)	1	1
submission$Survived <- predict( rf, extractFeatures(test) )	1	1
fullComb[1:891,]	1	1
"gbm.predict <- ifelse(gbm.predict == ""no"", 0, 1)"	1	1
"full$Title[full$Title %in% rare_title]  <- ""Rare"""	1	1
output[, or := as.numeric(or)]	1	1
"names(test.result)<-c(""PassengerId"",""Survived"")"	1	1
table(full$Parch,full$Survived)	1	1
varimportance <- data.frame(Variables = row.names(importance), importance = round(importance[,'MeanDecreaseGini'],2))	1	1
mean(is.na(titanic$age))	1	1
survived <- train_tbl %>% filter(Survived == 1) %>% group_by(Sex) %>% summarise(Survived = n())	1	1
summary(titanic2$Age)	1	1
"doe = data.table(expand.grid(name = c(""all"", ""trim""), alpha = seq(0, 1, 0.1)))"	1	1
as.numeric(cm_NB_bal$byClass[1]), # Sensitivity	1	1
test_nn$NumSex <-  (test_nn$NumSex - min(test_nn$NumSex)) /	1	1
levels(train.df$Survived) <- make.names(levels(factor(train.df$Survived)))	1	1
full[which(is.na(full$Embarked)), 1]	1	1
doe$max_depth[i],	1	1
trainset_2$Sex<-as.numeric(trainset_2$Sex)	1	1
Titanic_data$Title[Titanic_data$Title=='Lady']='Miss'	1	1
datamerging$Pclass=as.factor(datamerging$Pclass)	1	1
train$Pclass= as.factor(train$Pclass)	1	1
x1<-rep(layer.x[layer2]*diff(x.range)-line.stag*diff(x.range),struct[layer1])	1	1
nrow(subset(df_combined, is.na(Cabin) == TRUE))	1	1
"val_m[val_m$Embarked == """",c('Embarked')] = 'S'"	1	1
full[is.na(full$Fare), ]$Fare <-	1	1
"scale_fill_discrete(labels=c(""No"", ""Yes""))"	1	1
Titanic_test$Pclass <- as.factor(Titanic_test$Pclass)	1	1
"train = trn_m[,append(disc_var,c(""Survived_F""))]"	1	1
d <- train %>% select(Survived, Parch)	1	1
combined$Fam <- paste(combined$Surname, combined$FamSize, sep='_')	1	1
unique(data$Embarked)	1	1
solution.naiveBayes <- data.frame(PassengerID = test$PassengerId, Survived = predict.NaiveBayes)	1	1
data[[i]]$Survived <- as.factor(data[[i]]$Survived)	1	1
sub <- subset(test_member, !(test_member$PassengerId %in% test_member$PassengerId[i]))	1	1
"Features = trainDS[ , c(""Pclass"", ""Age"", ""Sex"")]"	1	1
full$underTen <- F	1	1
group_by(Groupticket) %>%	1	1
table(tb[is.na(tb[,1]),2])	1	1
summary(fullComb)	1	1
fmlyIDs <- data.frame(table(full$familyID))	1	1
"test_nn <- raw_test[ , c(""Pclass"", ""NumSex"", ""Age"", ""SibSp"", ""Parch"", ""NumEmbarked"", ""Fare"")]"	1	1
titanic$Deck <- tapply(substr(as.character(titanic$Cabin),1,1),titanic$Ticket,max)[titanic$Ticket]	1	1
"submission = cbind(""PassengerId""= test$PassengerId,""Survived""=Predict_Class)"	1	1
"freq<-as.data.frame(table(combine[,c(""Pclass"",""Survived"")]))"	1	1
"write.table(out, file = ""Resultado_Titanic_NN_20180104.csv"", row.names=FALSE, sep="","")"	1	1
indatanoble = c('Don', 'Dona','Sir','the Countess', 'Lady', 'Jonkheer')	1	1
doe$nrounds[i], min_child_weight = doe$min_child_weight[i],	1	1
fulldata$Title[c(760, 1306)] <- 'Mrs'	1	1
"d.predict <- d.all[is.na(Survived),c(""Title"",""Last"",""Sex"",""Age"",""Family"",""SibSp"",""Parch"",""Pclass"",""Embarked"")]"	1	1
doe = data.table(doe)	1	1
levels(test$Embarked)=levels(train$Embarked)	1	1
test$Survival<-y_pred	1	1
print(paste('Threshold calculated: ', threshold, ' - ', 'F1-score: ', F1))	1	1
check<-data.frame(mtry=integer(0), nodesize=integer(0), ntrees=integer(0), OOB=numeric(0))	1	1
y.names<-colnames(eval(mod.in$call$y))	1	1
factor_var<-c('Survived','Sex','Embarked','Pclass')	1	1
inps<-c(inps,melt(rbind(rep(NA,ncol(tmp)),tmp))$value)	1	1
"ttest <- train[-part,!names(train)==""cat""]"	1	1
nrow(subset(df_combined, is.na(Age) == TRUE))	1	1
"train$Age[grepl(""Dr\\."", train$Name) & is.na(train$Age)] = mean.dr"	1	1
tot$Title[tot$Title %in% c('Miss', 'Mlle', 'Lady', 'Ms')]<-'Miss'	1	1
train%>%group_by(Embarked)%>%count()->freq;	1	1
train$farediv[which(train[,10]>30)]<-3	1	1
fullComb$FsizeD[fullComb$FamilySize < 5 & fullComb$Fsize > 1] <- 'small'	1	1
full <- bind_rows(train, test) #bind training and test data	1	1
fullComb$Title[fullComb$Title %in% c('Capt', 'Don', 'Major', 'Sir')] <- 'Sir'	1	1
wts<-wts[grep('out',names(wts))]	1	1
fullComb$Surname <- sapply(fullComb$Name, FUN=function(x) {strsplit(x, split='[,.]')[[1]][1]})	1	1
mods.list$gbm = gbm.list	1	1
AgeNorm <- predict(AgeNorm, as.data.frame(titanic$Age))	1	1
Sex_survival<-table(titanic$Survived,titanic$Sex)	1	1
cTrain$Embarked <- as.factor(cTrain$Embarked)	1	1
group_by(Pclass,Deck,Embarked) %>%	1	1
"full[full$Embarked=="""",]$Embarked<-""S"""	1	1
"full$ticket_str <- gsub(""(\\D*)\\d+"", ""\\1"", full$Ticket)"	1	1
"pros <- c(""Col"", ""Capt"", ""Major"", ""Dr"")"	1	1
"levels(trainset$Survived)<-c(""Perished"",""Survived"")"	1	1
imputeDataDummy <- cbind(imputeData[,-toFactor], d2)	1	1
data_to_mice <- data %>% select(Pclass, Sex, Age, SibSp, Parch, Fare)	1	1
algorithmList <- c('lda', 'rpart', 'glm', 'knn', 'svmRadial')	1	1
full[1040:1045,]	1	1
names(test.df)	1	1
"cat(title_to_get, ""age range:"", min(ages), ""-"", max(ages), ""\n"")"	1	1
newX = as.matrix(test)	1	1
x = as.matrix(train2[,2:18])	1	1
full$Fare2[full$Fare<=7.91] = 1	1	1
summary(training) #### Check the Summary on data	1	1
fulldata$isFemale=0	1	1
knn_test$Fare <- (knn_test$Fare - min_fare) / (max_fare - min_fare)	1	1
print(paste('Accuracy Logit',1-misClasificError))	1	1
combi$Age <- mice_output$Age	1	1
titanic$Title <- Title	1	1
"length(dat_all[dat_all$with_fam==0 & dat_all$cat==""train"", ""Survived""])"	1	1
full_data$Title <- sapply(full_data$Name, FUN=function(x) {strsplit(x, split='[,.]')[[1]][2]})	1	1
"DT = data.table(melt(qda.diag, id.vars = c(""stat"", ""name"", ""mod"")))"	1	1
trainset$Embarked <- factor(trainset$Embarked)	1	1
table(train$Cabin_Letter)	1	1
my_df$Name   <- NULL	1	1
datamerging$Survived=as.factor(datamerging$Survived)	1	1
combi$TitleCat[combi$Title %in% c('Mrs', 'Ms', 'Mme')] <- 'Mrs'	1	1
full$isAlone[full$SibSp > 0] <- F	1	1
full_data$FsizeD[full_data$Fsize == 1] <- 'singleton'	1	1
levels(test_data_set$pclass) <- levels(new_train$pclass)	1	1
Out <- as.data.frame(titanic.test$PassengerId)	1	1
cols<-rep(pos.col,struct[layer1])	1	1
train$Cabin_letter <- str_sub(train$Cabin, 1,1) %>% as.factor	1	1
mean(age.data$Age[age.data$FamSize==5]),	1	1
trEmbarked <- tr %>% group_by(Embarked) %>% summarize(cnt=n(),surv=mean(Survived)) %>% arrange(-surv) %>% as.data.frame()	1	1
titanic[is.na(titanic$Survived),]	1	1
train$Survived<-as.logical(train$Survived)	1	1
print(stack.glm)	1	1
medianFare <- median(completeTrain$Fare)	1	1
summary(mice_corr)	1	1
train$Name[c(1:5)]	1	1
submission=as.data.frame(submission)	1	1
data.combined[which(data.combined$Name %in% dup.names),]	1	1
trRF[-flds[[1]], ],	1	1
"test <- read.csv(""../input/test.csv"", stringsAsFactors=F, na.strings=c(""NA"", """"))"	1	1
full[Category == 'cv', sum(RfSurvived == Survived)/length(Survived)]	1	1
"ynew = as.numeric(attr(predict(mod, newdata = data.table(Xtest), probability = TRUE), ""probabilities"")[,2])"	1	1
titanic$Title[titanic$Title %in% c('Mme', 'Mlle')] <- 'Mlle'	1	1
dim(train); dim(test); dim(full)	1	1
data$Cabin=as.factor(as.character(data$Cabin))	1	1
wts.rs<-unlist(lapply(wts.rs[grep(src.str,names(wts.rs))],function(x) x[all.in+1]))	1	1
cTest <- MLtest[ ,-c(1, 3, 8, 10, 11, 12, 14)]	1	1
test[, Age := test.mice$Age]	1	1
data[801:889,]	1	1
"completeTrain$Fare, col=""lightblue"", xlab=""Fare"", main=""Histogram of Fare"","	1	1
finalTraining[-inCrossVal,]	1	1
"geom_vline(aes(xintercept=median(Fare, na.rm = TRUE)), col=""green"")"	1	1
summary(extractFeatures(test))	1	1
test <- subset(test.raw,select=vnames)	1	1
test.nn[, rescale.SibSp.2 := rescale(SibSp.2, to = c(0, 1), from = range(train$SibSp.2))]	1	1
mod.dat[, Embarked := droplevels(Embarked)]	1	1
train_refined[626:891,]	1	1
test_df$Survived <- ifelse(is.na(test_df$Survived), 0, test_df$Survived)	1	1
combi$Cabin[combi$Cabin %in% c('F')] <- 'F'	1	1
arrange(PassengerId)	1	1
test$Age[is.na(test$Age)]=sample(test$Age[!is.na(test$Age)],86)	1	1
"full$Title[full$Title == ""Mme""]  <- ""Mrs"""	1	1
full$title<-gsub('(.*,)|(\\..*)','',full$Name)	1	1
CleanTotal$lFare <- log(CleanTotal$Fare + .01)	1	1
train$Pclass <-  as.factor(train$Pclass)	1	1
data_test$Sex <- as.factor(data_test$Sex)	1	1
"test.survived=data.frame(Survived=rep(""None"", nrow(test)), test[,])"	1	1
"data.train <- read.csv(paste(input.dir, 'train.csv', sep =""""))"	1	1
"train <- read.csv(""../input/train.csv"", stringsAsFactors=F, na.strings=c(""NA"", """"))"	1	1
full$Name = as.numeric(as.factor(full$Name))-1	1	1
data.classifier.lda <- lda(data.classifier.formula, data.train.use, prior = c(0.7, 0.3))	1	1
"male <- which(train$Sex == ""male"")"	1	1
"test$Sex[which(test$Sex==""male"")]<-0"	1	1
par(mfrow=c(2,1))	1	1
summary(data$Age)	1	1
test.nn[, rescale.Pclass3.Age := rescale(Pclass3.Age, to = c(0, 1), from = range(train$Pclass3.Age))]	1	1
train$Survived <- ifelse(train$Survived == 1, 'Yes', 'No')	1	1
combi$MenWithMoreRel[combi$Parch>2 & combi$Sex=='Male'] <- 1	1	1
summarize(family_n = n()) %>%	1	1
test$family_size <- test$SibSp + test$Parch + 1	1	1
DstTrainClean$TitleType <- ifelse(DstTrainClean$Title %in% Passenger.man, 'Passenger.man',DstTrainClean$TitleType)	1	1
Predic_svm<-as.logical(Predict_svm)	1	1
full2 = full[,-c(1,4,9,11,14)]	1	1
full$Title = as.factor(full$Title)	1	1
tst_m.origfare_noNA = tst_m[complete.cases(tst_m[,c('Fare')]),c('Fare')]	1	1
varImportance <- data.frame(Variables = row.names(importance), Importance = round(importance[ ,'MeanDecreaseGini'],2))	1	1
"dat_all[dat_all$Ticket==ticket_freq[j,1], ""PassengerId""],"	1	1
full_data$Title[full_data$Title %in% high_rank_female] <- 'High_rank_female'	1	1
"NoNAAge <- DstTrain[!is.na(DstTrain$Age),c(""Age"")]"	1	1
"print(paste(""sum_of_errors:"",sum(abs(age.reg.p - age.data.test$Age))))"	1	1
titanic[a2,]	1	1
floor(mean(first_class[,6], na.rm = T))	1	1
names(varMissings) <- names(full)	1	1
gbm.pred = function(Xtrain, Ytrain, Xtest, Ytest, negative, cutoff, objective, eval_metric, eta, max_depth, nrounds, min_child_weight, gamma)	1	1
floor(mean(second_class_test[,5], na.rm = T))	1	1
"hist(trn_m$Age_comp_FM, freq= FALSE, main = ""Training Data: Age via Mean"", ylim = c(0,0.045))"	1	1
sapply(test.raw,function(x) sum(is.na(x)))	1	1
knn_test$Child <- factor(knn_test$Child, labels = c('0','1'))	1	1
full_data$AgeRange[full_data$Age <= 9] <- 'lessthan9'	1	1
"varsToKeep <- c(""Survived"", ""TitleType"", ""Sex"", ""Age"", ""Pclass"", ""Embarked"", ""Fare"", ""SibSp"")"	1	1
combine<-combine[order(combine$rownum),]	1	1
train_clean[,-8]	1	1
full$title<-as.factor(full$title)	1	1
"test <-   as.data.frame(read_csv(""../input/titanic/test.csv""))"	1	1
output[, nodes := doe$nodes[i]]	1	1
combined.df$Survived <- as.factor(combined.df$Survived)	1	1
ensemble_predict$RF = as.numeric(ensemble_predict$RF)	1	1
testset$Sex <- factor(testset$Sex)	1	1
y.names<-all.names[grep('Output',all.names$unitName),'unitName']	1	1
index <- sample(seq_len(nrow(train)), size = trainSize)	1	1
counts <- table(data$Pclass)	1	1
prop.table(table(titanic2$Survived))	1	1
train$Ticket <- NULL	1	1
whole.data[, name] <- as.factor(whole.data[, name])	1	1
Prediction <- as.integer(Prediction > 0.5)	1	1
full_data[c(62, 830), 'Embarked']	1	1
